country,date,acum_confirmed,acum_deaths,acum_recovered
Afghanistan,2020-01-22,0,0,0
Afghanistan,2020-01-23,0,0,0
Afghanistan,2020-01-24,0,0,0
Afghanistan,2020-01-25,0,0,0
Afghanistan,2020-01-26,0,0,0
Afghanistan,2020-01-27,0,0,0
Afghanistan,2020-01-28,0,0,0
Afghanistan,2020-01-29,0,0,0
Afghanistan,2020-01-30,0,0,0
Afghanistan,2020-01-31,0,0,0
Afghanistan,2020-02-01,0,0,0
Afghanistan,2020-02-02,0,0,0
Afghanistan,2020-02-03,0,0,0
Afghanistan,2020-02-04,0,0,0
Afghanistan,2020-02-05,0,0,0
Afghanistan,2020-02-06,0,0,0
Afghanistan,2020-02-07,0,0,0
Afghanistan,2020-02-08,0,0,0
Afghanistan,2020-02-09,0,0,0
Afghanistan,2020-02-10,0,0,0
Afghanistan,2020-02-11,0,0,0
Afghanistan,2020-02-12,0,0,0
Afghanistan,2020-02-13,0,0,0
Afghanistan,2020-02-14,0,0,0
Afghanistan,2020-02-15,0,0,0
Afghanistan,2020-02-16,0,0,0
Afghanistan,2020-02-17,0,0,0
Afghanistan,2020-02-18,0,0,0
Afghanistan,2020-02-19,0,0,0
Afghanistan,2020-02-20,0,0,0
Afghanistan,2020-02-21,0,0,0
Afghanistan,2020-02-22,0,0,0
Afghanistan,2020-02-23,0,0,0
Afghanistan,2020-02-24,1,0,0
Afghanistan,2020-02-25,1,0,0
Afghanistan,2020-02-26,1,0,0
Afghanistan,2020-02-27,1,0,0
Afghanistan,2020-02-28,1,0,0
Afghanistan,2020-02-29,1,0,0
Algeria,2020-01-22,0,0,0
Algeria,2020-01-23,0,0,0
Algeria,2020-01-24,0,0,0
Algeria,2020-01-25,0,0,0
Algeria,2020-01-26,0,0,0
Algeria,2020-01-27,0,0,0
Algeria,2020-01-28,0,0,0
Algeria,2020-01-29,0,0,0
Algeria,2020-01-30,0,0,0
Algeria,2020-01-31,0,0,0
Algeria,2020-02-01,0,0,0
Algeria,2020-02-02,0,0,0
Algeria,2020-02-03,0,0,0
Algeria,2020-02-04,0,0,0
Algeria,2020-02-05,0,0,0
Algeria,2020-02-06,0,0,0
Algeria,2020-02-07,0,0,0
Algeria,2020-02-08,0,0,0
Algeria,2020-02-09,0,0,0
Algeria,2020-02-10,0,0,0
Algeria,2020-02-11,0,0,0
Algeria,2020-02-12,0,0,0
Algeria,2020-02-13,0,0,0
Algeria,2020-02-14,0,0,0
Algeria,2020-02-15,0,0,0
Algeria,2020-02-16,0,0,0
Algeria,2020-02-17,0,0,0
Algeria,2020-02-18,0,0,0
Algeria,2020-02-19,0,0,0
Algeria,2020-02-20,0,0,0
Algeria,2020-02-21,0,0,0
Algeria,2020-02-22,0,0,0
Algeria,2020-02-23,0,0,0
Algeria,2020-02-24,0,0,0
Algeria,2020-02-25,1,0,0
Algeria,2020-02-26,1,0,0
Algeria,2020-02-27,1,0,0
Algeria,2020-02-28,1,0,0
Algeria,2020-02-29,1,0,0
Australia,2020-01-22,0,0,0
Australia,2020-01-23,0,0,0
Australia,2020-01-24,0,0,0
Australia,2020-01-25,0,0,0
Australia,2020-01-26,4,0,0
Australia,2020-01-27,5,0,0
Australia,2020-01-28,5,0,0
Australia,2020-01-29,6,0,0
Australia,2020-01-30,9,0,2
Australia,2020-01-31,9,0,2
Australia,2020-02-01,12,0,2
Australia,2020-02-02,12,0,2
Australia,2020-02-03,12,0,2
Australia,2020-02-04,13,0,2
Australia,2020-02-05,13,0,2
Australia,2020-02-06,14,0,2
Australia,2020-02-07,15,0,2
Australia,2020-02-08,15,0,2
Australia,2020-02-09,15,0,2
Australia,2020-02-10,15,0,2
Australia,2020-02-11,15,0,2
Australia,2020-02-12,15,0,2
Australia,2020-02-13,15,0,8
Australia,2020-02-14,15,0,8
Australia,2020-02-15,15,0,8
Australia,2020-02-16,15,0,8
Australia,2020-02-17,15,0,10
Australia,2020-02-18,15,0,10
Australia,2020-02-19,15,0,10
Australia,2020-02-20,15,0,10
Australia,2020-02-21,19,0,11
Australia,2020-02-22,22,0,11
Australia,2020-02-23,22,0,11
Australia,2020-02-24,22,0,11
Australia,2020-02-25,22,0,11
Australia,2020-02-26,22,0,11
Australia,2020-02-27,23,0,11
Australia,2020-02-28,23,0,11
Australia,2020-02-29,25,0,11
Austria,2020-01-22,0,0,0
Austria,2020-01-23,0,0,0
Austria,2020-01-24,0,0,0
Austria,2020-01-25,0,0,0
Austria,2020-01-26,0,0,0
Austria,2020-01-27,0,0,0
Austria,2020-01-28,0,0,0
Austria,2020-01-29,0,0,0
Austria,2020-01-30,0,0,0
Austria,2020-01-31,0,0,0
Austria,2020-02-01,0,0,0
Austria,2020-02-02,0,0,0
Austria,2020-02-03,0,0,0
Austria,2020-02-04,0,0,0
Austria,2020-02-05,0,0,0
Austria,2020-02-06,0,0,0
Austria,2020-02-07,0,0,0
Austria,2020-02-08,0,0,0
Austria,2020-02-09,0,0,0
Austria,2020-02-10,0,0,0
Austria,2020-02-11,0,0,0
Austria,2020-02-12,0,0,0
Austria,2020-02-13,0,0,0
Austria,2020-02-14,0,0,0
Austria,2020-02-15,0,0,0
Austria,2020-02-16,0,0,0
Austria,2020-02-17,0,0,0
Austria,2020-02-18,0,0,0
Austria,2020-02-19,0,0,0
Austria,2020-02-20,0,0,0
Austria,2020-02-21,0,0,0
Austria,2020-02-22,0,0,0
Austria,2020-02-23,0,0,0
Austria,2020-02-24,0,0,0
Austria,2020-02-25,2,0,0
Austria,2020-02-26,2,0,0
Austria,2020-02-27,3,0,0
Austria,2020-02-28,3,0,0
Austria,2020-02-29,9,0,0
Bahrain,2020-01-22,0,0,0
Bahrain,2020-01-23,0,0,0
Bahrain,2020-01-24,0,0,0
Bahrain,2020-01-25,0,0,0
Bahrain,2020-01-26,0,0,0
Bahrain,2020-01-27,0,0,0
Bahrain,2020-01-28,0,0,0
Bahrain,2020-01-29,0,0,0
Bahrain,2020-01-30,0,0,0
Bahrain,2020-01-31,0,0,0
Bahrain,2020-02-01,0,0,0
Bahrain,2020-02-02,0,0,0
Bahrain,2020-02-03,0,0,0
Bahrain,2020-02-04,0,0,0
Bahrain,2020-02-05,0,0,0
Bahrain,2020-02-06,0,0,0
Bahrain,2020-02-07,0,0,0
Bahrain,2020-02-08,0,0,0
Bahrain,2020-02-09,0,0,0
Bahrain,2020-02-10,0,0,0
Bahrain,2020-02-11,0,0,0
Bahrain,2020-02-12,0,0,0
Bahrain,2020-02-13,0,0,0
Bahrain,2020-02-14,0,0,0
Bahrain,2020-02-15,0,0,0
Bahrain,2020-02-16,0,0,0
Bahrain,2020-02-17,0,0,0
Bahrain,2020-02-18,0,0,0
Bahrain,2020-02-19,0,0,0
Bahrain,2020-02-20,0,0,0
Bahrain,2020-02-21,0,0,0
Bahrain,2020-02-22,0,0,0
Bahrain,2020-02-23,0,0,0
Bahrain,2020-02-24,1,0,0
Bahrain,2020-02-25,23,0,0
Bahrain,2020-02-26,33,0,0
Bahrain,2020-02-27,33,0,0
Bahrain,2020-02-28,36,0,0
Bahrain,2020-02-29,41,0,0
Belarus,2020-01-22,0,0,0
Belarus,2020-01-23,0,0,0
Belarus,2020-01-24,0,0,0
Belarus,2020-01-25,0,0,0
Belarus,2020-01-26,0,0,0
Belarus,2020-01-27,0,0,0
Belarus,2020-01-28,0,0,0
Belarus,2020-01-29,0,0,0
Belarus,2020-01-30,0,0,0
Belarus,2020-01-31,0,0,0
Belarus,2020-02-01,0,0,0
Belarus,2020-02-02,0,0,0
Belarus,2020-02-03,0,0,0
Belarus,2020-02-04,0,0,0
Belarus,2020-02-05,0,0,0
Belarus,2020-02-06,0,0,0
Belarus,2020-02-07,0,0,0
Belarus,2020-02-08,0,0,0
Belarus,2020-02-09,0,0,0
Belarus,2020-02-10,0,0,0
Belarus,2020-02-11,0,0,0
Belarus,2020-02-12,0,0,0
Belarus,2020-02-13,0,0,0
Belarus,2020-02-14,0,0,0
Belarus,2020-02-15,0,0,0
Belarus,2020-02-16,0,0,0
Belarus,2020-02-17,0,0,0
Belarus,2020-02-18,0,0,0
Belarus,2020-02-19,0,0,0
Belarus,2020-02-20,0,0,0
Belarus,2020-02-21,0,0,0
Belarus,2020-02-22,0,0,0
Belarus,2020-02-23,0,0,0
Belarus,2020-02-24,0,0,0
Belarus,2020-02-25,0,0,0
Belarus,2020-02-26,0,0,0
Belarus,2020-02-27,0,0,0
Belarus,2020-02-28,1,0,0
Belarus,2020-02-29,1,0,0
Belgium,2020-01-22,0,0,0
Belgium,2020-01-23,0,0,0
Belgium,2020-01-24,0,0,0
Belgium,2020-01-25,0,0,0
Belgium,2020-01-26,0,0,0
Belgium,2020-01-27,0,0,0
Belgium,2020-01-28,0,0,0
Belgium,2020-01-29,0,0,0
Belgium,2020-01-30,0,0,0
Belgium,2020-01-31,0,0,0
Belgium,2020-02-01,0,0,0
Belgium,2020-02-02,0,0,0
Belgium,2020-02-03,0,0,0
Belgium,2020-02-04,1,0,0
Belgium,2020-02-05,1,0,0
Belgium,2020-02-06,1,0,0
Belgium,2020-02-07,1,0,0
Belgium,2020-02-08,1,0,0
Belgium,2020-02-09,1,0,0
Belgium,2020-02-10,1,0,0
Belgium,2020-02-11,1,0,0
Belgium,2020-02-12,1,0,0
Belgium,2020-02-13,1,0,0
Belgium,2020-02-14,1,0,0
Belgium,2020-02-15,1,0,0
Belgium,2020-02-16,1,0,0
Belgium,2020-02-17,1,0,1
Belgium,2020-02-18,1,0,1
Belgium,2020-02-19,1,0,1
Belgium,2020-02-20,1,0,1
Belgium,2020-02-21,1,0,1
Belgium,2020-02-22,1,0,1
Belgium,2020-02-23,1,0,1
Belgium,2020-02-24,1,0,1
Belgium,2020-02-25,1,0,1
Belgium,2020-02-26,1,0,1
Belgium,2020-02-27,1,0,1
Belgium,2020-02-28,1,0,1
Belgium,2020-02-29,1,0,1
Brazil,2020-01-22,0,0,0
Brazil,2020-01-23,0,0,0
Brazil,2020-01-24,0,0,0
Brazil,2020-01-25,0,0,0
Brazil,2020-01-26,0,0,0
Brazil,2020-01-27,0,0,0
Brazil,2020-01-28,0,0,0
Brazil,2020-01-29,0,0,0
Brazil,2020-01-30,0,0,0
Brazil,2020-01-31,0,0,0
Brazil,2020-02-01,0,0,0
Brazil,2020-02-02,0,0,0
Brazil,2020-02-03,0,0,0
Brazil,2020-02-04,0,0,0
Brazil,2020-02-05,0,0,0
Brazil,2020-02-06,0,0,0
Brazil,2020-02-07,0,0,0
Brazil,2020-02-08,0,0,0
Brazil,2020-02-09,0,0,0
Brazil,2020-02-10,0,0,0
Brazil,2020-02-11,0,0,0
Brazil,2020-02-12,0,0,0
Brazil,2020-02-13,0,0,0
Brazil,2020-02-14,0,0,0
Brazil,2020-02-15,0,0,0
Brazil,2020-02-16,0,0,0
Brazil,2020-02-17,0,0,0
Brazil,2020-02-18,0,0,0
Brazil,2020-02-19,0,0,0
Brazil,2020-02-20,0,0,0
Brazil,2020-02-21,0,0,0
Brazil,2020-02-22,0,0,0
Brazil,2020-02-23,0,0,0
Brazil,2020-02-24,0,0,0
Brazil,2020-02-25,0,0,0
Brazil,2020-02-26,1,0,0
Brazil,2020-02-27,1,0,0
Brazil,2020-02-28,1,0,0
Brazil,2020-02-29,2,0,0
Cambodia,2020-01-22,0,0,0
Cambodia,2020-01-23,0,0,0
Cambodia,2020-01-24,0,0,0
Cambodia,2020-01-25,0,0,0
Cambodia,2020-01-26,0,0,0
Cambodia,2020-01-27,1,0,0
Cambodia,2020-01-28,1,0,0
Cambodia,2020-01-29,1,0,0
Cambodia,2020-01-30,1,0,0
Cambodia,2020-01-31,1,0,0
Cambodia,2020-02-01,1,0,0
Cambodia,2020-02-02,1,0,0
Cambodia,2020-02-03,1,0,0
Cambodia,2020-02-04,1,0,0
Cambodia,2020-02-05,1,0,0
Cambodia,2020-02-06,1,0,0
Cambodia,2020-02-07,1,0,0
Cambodia,2020-02-08,1,0,0
Cambodia,2020-02-09,1,0,0
Cambodia,2020-02-10,1,0,0
Cambodia,2020-02-11,1,0,0
Cambodia,2020-02-12,1,0,1
Cambodia,2020-02-13,1,0,1
Cambodia,2020-02-14,1,0,1
Cambodia,2020-02-15,1,0,1
Cambodia,2020-02-16,1,0,1
Cambodia,2020-02-17,1,0,1
Cambodia,2020-02-18,1,0,1
Cambodia,2020-02-19,1,0,1
Cambodia,2020-02-20,1,0,1
Cambodia,2020-02-21,1,0,1
Cambodia,2020-02-22,1,0,1
Cambodia,2020-02-23,1,0,1
Cambodia,2020-02-24,1,0,1
Cambodia,2020-02-25,1,0,1
Cambodia,2020-02-26,1,0,1
Cambodia,2020-02-27,1,0,1
Cambodia,2020-02-28,1,0,1
Cambodia,2020-02-29,1,0,1
Canada,2020-01-22,0,0,0
Canada,2020-01-23,0,0,0
Canada,2020-01-24,0,0,0
Canada,2020-01-25,0,0,0
Canada,2020-01-26,1,0,0
Canada,2020-01-27,1,0,0
Canada,2020-01-28,2,0,0
Canada,2020-01-29,2,0,0
Canada,2020-01-30,2,0,0
Canada,2020-01-31,4,0,0
Canada,2020-02-01,4,0,0
Canada,2020-02-02,4,0,0
Canada,2020-02-03,4,0,0
Canada,2020-02-04,4,0,0
Canada,2020-02-05,5,0,0
Canada,2020-02-06,5,0,0
Canada,2020-02-07,7,0,0
Canada,2020-02-08,7,0,0
Canada,2020-02-09,7,0,0
Canada,2020-02-10,7,0,0
Canada,2020-02-11,7,0,0
Canada,2020-02-12,7,0,1
Canada,2020-02-13,7,0,1
Canada,2020-02-14,7,0,1
Canada,2020-02-15,7,0,1
Canada,2020-02-16,7,0,1
Canada,2020-02-17,8,0,1
Canada,2020-02-18,8,0,1
Canada,2020-02-19,8,0,1
Canada,2020-02-20,8,0,1
Canada,2020-02-21,9,0,3
Canada,2020-02-22,9,0,3
Canada,2020-02-23,9,0,3
Canada,2020-02-24,10,0,3
Canada,2020-02-25,11,0,3
Canada,2020-02-26,11,0,3
Canada,2020-02-27,13,0,6
Canada,2020-02-28,14,0,6
Canada,2020-02-29,20,0,6
Croatia,2020-01-22,0,0,0
Croatia,2020-01-23,0,0,0
Croatia,2020-01-24,0,0,0
Croatia,2020-01-25,0,0,0
Croatia,2020-01-26,0,0,0
Croatia,2020-01-27,0,0,0
Croatia,2020-01-28,0,0,0
Croatia,2020-01-29,0,0,0
Croatia,2020-01-30,0,0,0
Croatia,2020-01-31,0,0,0
Croatia,2020-02-01,0,0,0
Croatia,2020-02-02,0,0,0
Croatia,2020-02-03,0,0,0
Croatia,2020-02-04,0,0,0
Croatia,2020-02-05,0,0,0
Croatia,2020-02-06,0,0,0
Croatia,2020-02-07,0,0,0
Croatia,2020-02-08,0,0,0
Croatia,2020-02-09,0,0,0
Croatia,2020-02-10,0,0,0
Croatia,2020-02-11,0,0,0
Croatia,2020-02-12,0,0,0
Croatia,2020-02-13,0,0,0
Croatia,2020-02-14,0,0,0
Croatia,2020-02-15,0,0,0
Croatia,2020-02-16,0,0,0
Croatia,2020-02-17,0,0,0
Croatia,2020-02-18,0,0,0
Croatia,2020-02-19,0,0,0
Croatia,2020-02-20,0,0,0
Croatia,2020-02-21,0,0,0
Croatia,2020-02-22,0,0,0
Croatia,2020-02-23,0,0,0
Croatia,2020-02-24,0,0,0
Croatia,2020-02-25,1,0,0
Croatia,2020-02-26,3,0,0
Croatia,2020-02-27,3,0,0
Croatia,2020-02-28,5,0,0
Croatia,2020-02-29,6,0,0
Denmark,2020-01-22,0,0,0
Denmark,2020-01-23,0,0,0
Denmark,2020-01-24,0,0,0
Denmark,2020-01-25,0,0,0
Denmark,2020-01-26,0,0,0
Denmark,2020-01-27,0,0,0
Denmark,2020-01-28,0,0,0
Denmark,2020-01-29,0,0,0
Denmark,2020-01-30,0,0,0
Denmark,2020-01-31,0,0,0
Denmark,2020-02-01,0,0,0
Denmark,2020-02-02,0,0,0
Denmark,2020-02-03,0,0,0
Denmark,2020-02-04,0,0,0
Denmark,2020-02-05,0,0,0
Denmark,2020-02-06,0,0,0
Denmark,2020-02-07,0,0,0
Denmark,2020-02-08,0,0,0
Denmark,2020-02-09,0,0,0
Denmark,2020-02-10,0,0,0
Denmark,2020-02-11,0,0,0
Denmark,2020-02-12,0,0,0
Denmark,2020-02-13,0,0,0
Denmark,2020-02-14,0,0,0
Denmark,2020-02-15,0,0,0
Denmark,2020-02-16,0,0,0
Denmark,2020-02-17,0,0,0
Denmark,2020-02-18,0,0,0
Denmark,2020-02-19,0,0,0
Denmark,2020-02-20,0,0,0
Denmark,2020-02-21,0,0,0
Denmark,2020-02-22,0,0,0
Denmark,2020-02-23,0,0,0
Denmark,2020-02-24,0,0,0
Denmark,2020-02-25,0,0,0
Denmark,2020-02-26,0,0,0
Denmark,2020-02-27,1,0,0
Denmark,2020-02-28,1,0,0
Denmark,2020-02-29,3,0,0
Egypt,2020-01-22,0,0,0
Egypt,2020-01-23,0,0,0
Egypt,2020-01-24,0,0,0
Egypt,2020-01-25,0,0,0
Egypt,2020-01-26,0,0,0
Egypt,2020-01-27,0,0,0
Egypt,2020-01-28,0,0,0
Egypt,2020-01-29,0,0,0
Egypt,2020-01-30,0,0,0
Egypt,2020-01-31,0,0,0
Egypt,2020-02-01,0,0,0
Egypt,2020-02-02,0,0,0
Egypt,2020-02-03,0,0,0
Egypt,2020-02-04,0,0,0
Egypt,2020-02-05,0,0,0
Egypt,2020-02-06,0,0,0
Egypt,2020-02-07,0,0,0
Egypt,2020-02-08,0,0,0
Egypt,2020-02-09,0,0,0
Egypt,2020-02-10,0,0,0
Egypt,2020-02-11,0,0,0
Egypt,2020-02-12,0,0,0
Egypt,2020-02-13,0,0,0
Egypt,2020-02-14,1,0,0
Egypt,2020-02-15,1,0,0
Egypt,2020-02-16,1,0,0
Egypt,2020-02-17,1,0,0
Egypt,2020-02-18,1,0,0
Egypt,2020-02-19,1,0,0
Egypt,2020-02-20,1,0,0
Egypt,2020-02-21,1,0,0
Egypt,2020-02-22,1,0,0
Egypt,2020-02-23,1,0,0
Egypt,2020-02-24,1,0,0
Egypt,2020-02-25,1,0,0
Egypt,2020-02-26,1,0,0
Egypt,2020-02-27,1,0,0
Egypt,2020-02-28,1,0,1
Egypt,2020-02-29,1,0,1
Estonia,2020-01-22,0,0,0
Estonia,2020-01-23,0,0,0
Estonia,2020-01-24,0,0,0
Estonia,2020-01-25,0,0,0
Estonia,2020-01-26,0,0,0
Estonia,2020-01-27,0,0,0
Estonia,2020-01-28,0,0,0
Estonia,2020-01-29,0,0,0
Estonia,2020-01-30,0,0,0
Estonia,2020-01-31,0,0,0
Estonia,2020-02-01,0,0,0
Estonia,2020-02-02,0,0,0
Estonia,2020-02-03,0,0,0
Estonia,2020-02-04,0,0,0
Estonia,2020-02-05,0,0,0
Estonia,2020-02-06,0,0,0
Estonia,2020-02-07,0,0,0
Estonia,2020-02-08,0,0,0
Estonia,2020-02-09,0,0,0
Estonia,2020-02-10,0,0,0
Estonia,2020-02-11,0,0,0
Estonia,2020-02-12,0,0,0
Estonia,2020-02-13,0,0,0
Estonia,2020-02-14,0,0,0
Estonia,2020-02-15,0,0,0
Estonia,2020-02-16,0,0,0
Estonia,2020-02-17,0,0,0
Estonia,2020-02-18,0,0,0
Estonia,2020-02-19,0,0,0
Estonia,2020-02-20,0,0,0
Estonia,2020-02-21,0,0,0
Estonia,2020-02-22,0,0,0
Estonia,2020-02-23,0,0,0
Estonia,2020-02-24,0,0,0
Estonia,2020-02-25,0,0,0
Estonia,2020-02-26,0,0,0
Estonia,2020-02-27,1,0,0
Estonia,2020-02-28,1,0,0
Estonia,2020-02-29,1,0,0
Finland,2020-01-22,0,0,0
Finland,2020-01-23,0,0,0
Finland,2020-01-24,0,0,0
Finland,2020-01-25,0,0,0
Finland,2020-01-26,0,0,0
Finland,2020-01-27,0,0,0
Finland,2020-01-28,0,0,0
Finland,2020-01-29,1,0,0
Finland,2020-01-30,1,0,0
Finland,2020-01-31,1,0,0
Finland,2020-02-01,1,0,0
Finland,2020-02-02,1,0,0
Finland,2020-02-03,1,0,0
Finland,2020-02-04,1,0,0
Finland,2020-02-05,1,0,0
Finland,2020-02-06,1,0,0
Finland,2020-02-07,1,0,0
Finland,2020-02-08,1,0,0
Finland,2020-02-09,1,0,0
Finland,2020-02-10,1,0,0
Finland,2020-02-11,1,0,0
Finland,2020-02-12,1,0,1
Finland,2020-02-13,1,0,1
Finland,2020-02-14,1,0,1
Finland,2020-02-15,1,0,1
Finland,2020-02-16,1,0,1
Finland,2020-02-17,1,0,1
Finland,2020-02-18,1,0,1
Finland,2020-02-19,1,0,1
Finland,2020-02-20,1,0,1
Finland,2020-02-21,1,0,1
Finland,2020-02-22,1,0,1
Finland,2020-02-23,1,0,1
Finland,2020-02-24,1,0,1
Finland,2020-02-25,1,0,1
Finland,2020-02-26,2,0,1
Finland,2020-02-27,2,0,1
Finland,2020-02-28,2,0,1
Finland,2020-02-29,3,0,1
France,2020-01-22,0,0,0
France,2020-01-23,0,0,0
France,2020-01-24,2,0,0
France,2020-01-25,3,0,0
France,2020-01-26,3,0,0
France,2020-01-27,3,0,0
France,2020-01-28,4,0,0
France,2020-01-29,5,0,0
France,2020-01-30,5,0,0
France,2020-01-31,5,0,0
France,2020-02-01,6,0,0
France,2020-02-02,6,0,0
France,2020-02-03,6,0,0
France,2020-02-04,6,0,0
France,2020-02-05,6,0,0
France,2020-02-06,6,0,0
France,2020-02-07,6,0,0
France,2020-02-08,11,0,0
France,2020-02-09,11,0,0
France,2020-02-10,11,0,0
France,2020-02-11,11,0,0
France,2020-02-12,11,0,2
France,2020-02-13,11,0,2
France,2020-02-14,11,0,2
France,2020-02-15,12,1,4
France,2020-02-16,12,1,4
France,2020-02-17,12,1,4
France,2020-02-18,12,1,4
France,2020-02-19,12,1,4
France,2020-02-20,12,1,4
France,2020-02-21,12,1,4
France,2020-02-22,12,1,4
France,2020-02-23,12,1,4
France,2020-02-24,12,1,4
France,2020-02-25,14,1,11
France,2020-02-26,18,2,11
France,2020-02-27,38,2,11
France,2020-02-28,57,2,11
France,2020-02-29,100,2,12
Georgia,2020-01-22,0,0,0
Georgia,2020-01-23,0,0,0
Georgia,2020-01-24,0,0,0
Georgia,2020-01-25,0,0,0
Georgia,2020-01-26,0,0,0
Georgia,2020-01-27,0,0,0
Georgia,2020-01-28,0,0,0
Georgia,2020-01-29,0,0,0
Georgia,2020-01-30,0,0,0
Georgia,2020-01-31,0,0,0
Georgia,2020-02-01,0,0,0
Georgia,2020-02-02,0,0,0
Georgia,2020-02-03,0,0,0
Georgia,2020-02-04,0,0,0
Georgia,2020-02-05,0,0,0
Georgia,2020-02-06,0,0,0
Georgia,2020-02-07,0,0,0
Georgia,2020-02-08,0,0,0
Georgia,2020-02-09,0,0,0
Georgia,2020-02-10,0,0,0
Georgia,2020-02-11,0,0,0
Georgia,2020-02-12,0,0,0
Georgia,2020-02-13,0,0,0
Georgia,2020-02-14,0,0,0
Georgia,2020-02-15,0,0,0
Georgia,2020-02-16,0,0,0
Georgia,2020-02-17,0,0,0
Georgia,2020-02-18,0,0,0
Georgia,2020-02-19,0,0,0
Georgia,2020-02-20,0,0,0
Georgia,2020-02-21,0,0,0
Georgia,2020-02-22,0,0,0
Georgia,2020-02-23,0,0,0
Georgia,2020-02-24,0,0,0
Georgia,2020-02-25,0,0,0
Georgia,2020-02-26,1,0,0
Georgia,2020-02-27,1,0,0
Georgia,2020-02-28,1,0,0
Georgia,2020-02-29,1,0,0
Germany,2020-01-22,0,0,0
Germany,2020-01-23,0,0,0
Germany,2020-01-24,0,0,0
Germany,2020-01-25,0,0,0
Germany,2020-01-26,0,0,0
Germany,2020-01-27,1,0,0
Germany,2020-01-28,4,0,0
Germany,2020-01-29,4,0,0
Germany,2020-01-30,4,0,0
Germany,2020-01-31,5,0,0
Germany,2020-02-01,8,0,0
Germany,2020-02-02,10,0,0
Germany,2020-02-03,12,0,0
Germany,2020-02-04,12,0,0
Germany,2020-02-05,12,0,0
Germany,2020-02-06,12,0,0
Germany,2020-02-07,13,0,0
Germany,2020-02-08,13,0,0
Germany,2020-02-09,14,0,0
Germany,2020-02-10,14,0,0
Germany,2020-02-11,16,0,0
Germany,2020-02-12,16,0,0
Germany,2020-02-13,16,0,1
Germany,2020-02-14,16,0,1
Germany,2020-02-15,16,0,1
Germany,2020-02-16,16,0,1
Germany,2020-02-17,16,0,1
Germany,2020-02-18,16,0,12
Germany,2020-02-19,16,0,12
Germany,2020-02-20,16,0,12
Germany,2020-02-21,16,0,14
Germany,2020-02-22,16,0,14
Germany,2020-02-23,16,0,14
Germany,2020-02-24,16,0,14
Germany,2020-02-25,17,0,14
Germany,2020-02-26,27,0,15
Germany,2020-02-27,46,0,16
Germany,2020-02-28,48,0,16
Germany,2020-02-29,79,0,16
Greece,2020-01-22,0,0,0
Greece,2020-01-23,0,0,0
Greece,2020-01-24,0,0,0
Greece,2020-01-25,0,0,0
Greece,2020-01-26,0,0,0
Greece,2020-01-27,0,0,0
Greece,2020-01-28,0,0,0
Greece,2020-01-29,0,0,0
Greece,2020-01-30,0,0,0
Greece,2020-01-31,0,0,0
Greece,2020-02-01,0,0,0
Greece,2020-02-02,0,0,0
Greece,2020-02-03,0,0,0
Greece,2020-02-04,0,0,0
Greece,2020-02-05,0,0,0
Greece,2020-02-06,0,0,0
Greece,2020-02-07,0,0,0
Greece,2020-02-08,0,0,0
Greece,2020-02-09,0,0,0
Greece,2020-02-10,0,0,0
Greece,2020-02-11,0,0,0
Greece,2020-02-12,0,0,0
Greece,2020-02-13,0,0,0
Greece,2020-02-14,0,0,0
Greece,2020-02-15,0,0,0
Greece,2020-02-16,0,0,0
Greece,2020-02-17,0,0,0
Greece,2020-02-18,0,0,0
Greece,2020-02-19,0,0,0
Greece,2020-02-20,0,0,0
Greece,2020-02-21,0,0,0
Greece,2020-02-22,0,0,0
Greece,2020-02-23,0,0,0
Greece,2020-02-24,0,0,0
Greece,2020-02-25,0,0,0
Greece,2020-02-26,1,0,0
Greece,2020-02-27,3,0,0
Greece,2020-02-28,4,0,0
Greece,2020-02-29,4,0,0
Hong Kong,2020-01-22,0,0,0
Hong Kong,2020-01-23,2,0,0
Hong Kong,2020-01-24,2,0,0
Hong Kong,2020-01-25,5,0,0
Hong Kong,2020-01-26,8,0,0
Hong Kong,2020-01-27,8,0,0
Hong Kong,2020-01-28,8,0,0
Hong Kong,2020-01-29,10,0,0
Hong Kong,2020-01-30,10,0,0
Hong Kong,2020-01-31,12,0,0
Hong Kong,2020-02-01,13,0,0
Hong Kong,2020-02-02,15,0,0
Hong Kong,2020-02-03,15,0,0
Hong Kong,2020-02-04,17,1,0
Hong Kong,2020-02-05,21,1,0
Hong Kong,2020-02-06,24,1,0
Hong Kong,2020-02-07,25,1,0
Hong Kong,2020-02-08,26,1,0
Hong Kong,2020-02-09,29,1,0
Hong Kong,2020-02-10,38,1,0
Hong Kong,2020-02-11,49,1,0
Hong Kong,2020-02-12,50,1,1
Hong Kong,2020-02-13,53,1,1
Hong Kong,2020-02-14,56,1,1
Hong Kong,2020-02-15,56,1,1
Hong Kong,2020-02-16,57,1,2
Hong Kong,2020-02-17,60,1,2
Hong Kong,2020-02-18,62,1,2
Hong Kong,2020-02-19,63,2,5
Hong Kong,2020-02-20,68,2,6
Hong Kong,2020-02-21,68,2,5
Hong Kong,2020-02-22,69,2,6
Hong Kong,2020-02-23,74,2,11
Hong Kong,2020-02-24,79,2,19
Hong Kong,2020-02-25,84,2,19
Hong Kong,2020-02-26,91,2,24
Hong Kong,2020-02-27,92,2,24
Hong Kong,2020-02-28,94,2,30
Hong Kong,2020-02-29,95,2,33
Iceland,2020-01-22,0,0,0
Iceland,2020-01-23,0,0,0
